Student_id,Time_used(seconds),Sex,County,Total_Rater_1,Total_Rater_2,Total_Average,Asp_25_Rater_1,Asp_25_Rater_2,Asp_25_Average,Asp_28_Rater_1,Asp_28_Rater_2,Asp_28_Average,Asp_34_Rater_1,Asp_34_Rater_2,Asp_34_Average,Asp_35_Rater_1,Asp_35_Rater_2,Asp_35_Average,Asp_39_Rater_1,Asp_39_Rater_2,Asp_39_Average,Asp_40_Rater_1,Asp_40_Rater_2,Asp_40_Average,Asp_41_Rater_1,Asp_41_Rater_2,Asp_41_Average,Asp_42_Rater_1,Asp_42_Rater_2,Asp_42_Average,Asp_43_Rater_1,Asp_43_Rater_2,Asp_43_Average,word_count,sent_count,word_len,sent_len,LIX,SMOG,FK,lemma_count,TTR,RTTR,Uber,Maas,MTLD,CVV,LD,A,D,I,J,K,N,P,S,V,SV_ratio,F-index,A_TTR,D_TTR,J_TTR,K_TTR,P_TTR,S_TTR,V_TTR,S_abstr,rare_5000,rare_4000,rare_3000,rare_2000,rare_1000,n_cases,Nom,Gen,Par,Add,Ill,AddIll,Ine,Ela,All,Ade,Abl,Tra,Ter,Ess,Abe,Com,Sing,Plur,S_cases,S_Plur,A_cases,A_Plur,A_Pos,A_Cmp,A_Sup,P_cases,P_Plur,P_Prs,P_Reflex,P_Dem,P_Ind,P_IntRel,V_Fin,V_Ind,V_Cnd,V_Imp,V_Prs1,V_Prs2,V_Prs3,V_Pres,V_Past,V_Sing,V_Plur,V_Neg,V_Pass,V_NonFin,V_Inf,V_Part,V_Conv,J_Sub,K_Post,replaced_words,replaced_word_ratio,wordorder_errors,wordorder_error_ratio,missing_words,missing_word_ratio,unnecessary_words,unnecessary_word_ratio,whitespace_errors,whitespace_error_ratio,misc_errors,misc_error_ratio,replaced_punct,replaced_punct_ratio,unnecessary_punct,unnecessary_punct_ratio,missing_punct,missing_punct_ratio,error_count,spelling_errors,spell_error_word_ratio,paragraph_count,mean_word_count,mean_sent_count,std_word_count,std_sent_count,diff_word_count,diff_sent_count,errors_per_word,errors_per_sent
id_ 5NRzAg,4163,N,Pärnu maakond,14.0,12.0,13.0,1.0,0.0,0.5,2.0,2.0,2.0,1.0,2.0,1.5,2.0,1.0,1.5,1.0,2.0,1.5,2.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,1.5,2.0,1.0,1.5,402,31,5.741293532338308,12.96774193548387,46,14.91739660189264,16.120155673246675,182,0.4508816120906801,8.983752476790071,44.95320076009954,0.0222453570177721,105.6532258064516,2.9966105513976897,0.4937027707808564,0.044776119402985,0.1517412935323383,0.0,0.1169154228855721,0.0049751243781094,0.0049751243781094,0.1169154228855721,0.2512437810945274,0.3059701492537313,0.8211382113821138,36.31840796019901,0.9444444444444444,0.6065573770491803,0.1914893617021276,1.0,0.2765957446808511,0.5841584158415841,0.3821138211382114,2.41025641025641,0.0646766169154228,0.0696517412935323,0.0845771144278607,0.1119402985074626,0.1666666666666666,10,0.3988095238095238,0.1428571428571428,0.2857142857142857,0.0,0.0,0.0,0.0119047619047619,0.0476190476190476,0.0416666666666666,0.0178571428571428,0.0,0.0178571428571428,0.0,0.0059523809523809,0.0,0.0178571428571428,0.5,0.4880952380952381,10,0.4257425742574257,3,0.5,0.8333333333333334,0.1111111111111111,0.0,7,0.6382978723404256,0.2340425531914893,0.0212765957446808,0.3829787234042553,0.1914893617021276,0.1702127659574468,0.6016260162601627,0.5528455284552846,0.048780487804878,0.0,0.016260162601626,0.0,0.3821138211382114,0.6016260162601627,0.065040650406504,0.2357723577235772,0.1626016260162601,0.1138211382113821,0.089430894308943,0.2276422764227642,0.1544715447154471,0.065040650406504,0.008130081300813,0.4893617021276595,1.0,8,0.5,1,0.0625,1,0.0625,0,0.0,0,0.0,2,0.125,0,0.0,1,0.0625,3,0.1875,16,2,0.0049751243781094,5,79.6,6.0,48.76781725687546,4.301162633521313,115,11,0.0398009950248756,0.5161290322580645
id_ GTpbeJ,3467,N,Pärnu maakond,20.0,11.0,15.5,1.0,1.0,1.0,3.0,2.0,2.5,3.0,2.0,2.5,3.0,2.0,2.5,3.0,1.0,2.0,3.0,1.0,2.0,3.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,408,22,5.882352941176471,18.545454545454547,53,17.54021597470382,20.130472370766487,229,0.5505050505050505,10.954912186325412,59.93661965540273,0.0166842909351471,273.77777777777777,3.365333816742881,0.5328282828282829,0.0588235294117647,0.1274509803921568,0.0,0.0906862745098039,0.0269607843137254,0.0024509803921568,0.1397058823529411,0.2941176470588235,0.2598039215686274,1.1320754716981132,42.64705882352941,0.9166666666666666,0.7692307692307693,0.2162162162162162,0.7272727272727273,0.2631578947368421,0.7416666666666667,0.4622641509433962,2.171052631578948,0.0784313725490196,0.0931372549019607,0.1078431372549019,0.1446078431372549,0.2034313725490196,12,0.400990099009901,0.2722772277227723,0.1683168316831683,0.0049504950495049,0.0049504950495049,0.0099009900990099,0.0247524752475247,0.0148514851485148,0.0297029702970297,0.0198019801980198,0.0,0.0099009900990099,0.0,0.0,0.0099009900990099,0.0346534653465346,0.7574257425742574,0.2326732673267326,11,0.1583333333333333,5,0.125,0.9583333333333334,0.0416666666666666,0.0,6,0.4385964912280701,0.1578947368421052,0.1052631578947368,0.2631578947368421,0.2982456140350877,0.175438596491228,0.5660377358490566,0.490566037735849,0.0660377358490566,0.0094339622641509,0.0283018867924528,0.0094339622641509,0.330188679245283,0.5471698113207547,0.0849056603773584,0.3018867924528302,0.0660377358490566,0.1132075471698113,0.0660377358490566,0.2924528301886792,0.2075471698113207,0.0660377358490566,0.0188679245283018,0.3783783783783784,0.9090909090909092,14,0.4,1,0.02857142857,1,0.02857142857,2,0.05714285714,3,0.08571428571,2,0.05714285714,0,0.0,1,0.02857142857,11,0.3142857143,35,5,0.0122549019607843,5,80.6,4.2,34.28994021575424,1.3038404810405295,88,3,0.0857843137254902,1.5909090909090908
id_ n8ScGG,2438,M,Pärnu maakond,5.0,11.0,8.0,0.0,0.0,0.0,1.0,2.0,1.5,0.0,1.0,0.5,1.0,2.0,1.5,1.0,2.0,1.5,0.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,438,8,4.828767123287672,54.75,79,23.82548963080276,28.958390410958906,194,0.4403669724770642,9.195132338123052,45.0379517739721,0.0222034963982955,123.68057210965436,2.913743123526676,0.4220183486238532,0.0570776255707762,0.1621004566210045,0.002283105022831,0.1324200913242009,0.0091324200913242,0.0,0.2054794520547945,0.2054794520547945,0.2260273972602739,0.9090909090909092,33.789954337899545,0.76,0.5492957746478874,0.1896551724137931,1.0,0.2555555555555555,0.6555555555555556,0.4141414141414141,2.3823529411764706,0.0251141552511415,0.0365296803652968,0.0502283105022831,0.091324200913242,0.1529680365296803,11,0.4390243902439024,0.1365853658536585,0.1658536585365853,0.0,0.0048780487804878,0.0048780487804878,0.073170731707317,0.024390243902439,0.0585365853658536,0.0536585365853658,0.0048780487804878,0.0048780487804878,0.0,0.0,0.0,0.024390243902439,0.9219512195121952,0.0682926829268292,10,0.0666666666666666,5,0.0,0.96,0.04,0.0,9,0.0888888888888888,0.3555555555555555,0.1222222222222222,0.3222222222222222,0.1444444444444444,0.0555555555555555,0.7070707070707071,0.5858585858585859,0.0909090909090909,0.0303030303030303,0.1111111111111111,0.0404040404040404,0.3939393939393939,0.6868686868686869,0.0505050505050505,0.5050505050505051,0.0404040404040404,0.0808080808080808,0.0303030303030303,0.2121212121212121,0.1515151515151515,0.0303030303030303,0.0303030303030303,0.5862068965517241,0.5,11,0.2972972973,1,0.02702702703,2,0.05405405405,5,0.1351351351,1,0.02702702703,7,0.1891891892,1,0.02702702703,2,0.05405405405,7,0.1891891892,37,16,0.0365296803652968,4,108.75,1.75,101.95546413344734,0.5,230,1,0.0844748858447488,4.625
id_ Iv0GRv,5186,N,Pärnu maakond,7.0,4.0,5.5,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.5,0.0,1.0,0.5,2.0,1.0,1.5,1.0,0.0,0.5,1.0,0.0,0.5,0.0,0.0,0.0,403,27,6.052109181141439,14.925925925925926,54,17.079157307727765,18.72093741384064,194,0.4773869346733668,9.523839435224623,48.46666727907687,0.0206327370157696,147.19706903200927,2.7221786146864813,0.6231155778894473,0.0744416873449131,0.1315136476426799,0.0,0.1141439205955335,0.0198511166253101,0.0124069478908188,0.0521091811414392,0.401985111662531,0.1935483870967742,2.076923076923077,55.955334987593055,0.7666666666666667,0.7169811320754716,0.1304347826086956,0.875,0.5714285714285714,0.4567901234567901,0.4358974358974359,2.176470588235294,0.0818858560794044,0.0942928039702233,0.1116625310173697,0.1861042183622828,0.2555831265508685,11,0.3944954128440367,0.3211009174311927,0.1422018348623853,0.0091743119266055,0.0,0.0091743119266055,0.0137614678899082,0.0045871559633027,0.036697247706422,0.0137614678899082,0.0,0.0045871559633027,0.0045871559633027,0.0,0.0,0.036697247706422,0.7522935779816514,0.2293577981651376,11,0.2160493827160493,4,0.2666666666666666,0.7666666666666667,0.1333333333333333,0.0,4,0.3333333333333333,0.0,0.0,0.4761904761904761,0.3333333333333333,0.1904761904761904,0.782051282051282,0.7051282051282052,0.0769230769230769,0.0,0.0,0.0,0.6282051282051282,0.7692307692307693,0.0384615384615384,0.5256410256410257,0.1025641025641025,0.0897435897435897,0.0641025641025641,0.0897435897435897,0.0641025641025641,0.0256410256410256,0.0,0.4782608695652174,0.625,15,0.3947368421,1,0.02631578947,1,0.02631578947,0,0.0,9,0.2368421053,4,0.1052631579,0,0.0,0,0.0,8,0.2105263158,38,12,0.0297766749379652,5,80.0,5.2,42.20781918081056,2.7748873851023217,118,7,0.0942928039702233,1.4074074074074074
id_ BCur5j,2045,M,Pärnu maakond,11.0,20.0,15.5,1.0,2.0,1.5,1.0,2.0,1.5,1.0,1.0,1.0,2.0,3.0,2.5,1.0,3.0,2.0,2.0,3.0,2.5,2.0,3.0,2.5,1.0,1.0,1.0,0.0,2.0,1.0,418,25,5.830143540669856,16.72,51,16.981773518133604,18.313575119617223,210,0.4987834549878345,10.111904285173296,52.07639063202241,0.0192025596986187,140.67350157728706,2.974452625451048,0.537712895377129,0.1052631578947368,0.1507177033492823,0.0,0.0956937799043062,0.0263157894736842,0.0119617224880382,0.1267942583732057,0.2535885167464115,0.2272727272727272,1.1157894736842104,44.01913875598086,0.7727272727272727,0.6825396825396826,0.175,0.6363636363636364,0.2641509433962264,0.5754716981132075,0.431578947368421,2.076923076923077,0.1052631578947368,0.1196172248803827,0.1363636363636363,0.1794258373205741,0.2464114832535885,13,0.4711538461538461,0.1826923076923076,0.1298076923076923,0.0048076923076923,0.0048076923076923,0.0096153846153846,0.0432692307692307,0.0048076923076923,0.0384615384615384,0.0288461538461538,0.0192307692307692,0.0192307692307692,0.0,0.0096153846153846,0.0,0.0288461538461538,0.7644230769230769,0.2211538461538461,12,0.1981132075471698,8,0.1818181818181818,0.8863636363636364,0.1136363636363636,0.0,8,0.320754716981132,0.2641509433962264,0.0377358490566037,0.3584905660377358,0.1509433962264151,0.1698113207547169,0.6526315789473685,0.6210526315789474,0.031578947368421,0.0,0.0210526315789473,0.0,0.4526315789473684,0.6526315789473685,0.0421052631578947,0.3263157894736842,0.1473684210526315,0.1368421052631579,0.0210526315789473,0.2,0.1368421052631579,0.0421052631578947,0.0210526315789473,0.45,0.8181818181818182,9,0.4736842105,0,0.0,0,0.0,3,0.1578947368,1,0.05263157895,2,0.1052631579,0,0.0,3,0.1578947368,1,0.05263157895,19,2,0.0047846889952153,5,82.6,4.8,64.61656134459648,2.949576240750525,165,7,0.0454545454545454,0.76
id_ j5d0ca,4719,N,Pärnu maakond,10.0,8.0,9.0,2.0,1.0,1.5,1.0,2.0,1.5,2.0,1.0,1.5,2.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,1.5,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,399,23,5.651629072681704,17.347826086956523,56,17.815075919075046,18.47239402854964,184,0.4584382871536523,9.13431816075862,45.911186990054965,0.0217811837497604,143.56457564575646,3.0656252628831178,0.4962216624685138,0.0401002506265664,0.1328320802005012,0.0,0.1027568922305764,0.0100250626566416,0.0,0.2055137844611528,0.2506265664160401,0.2581453634085213,0.970873786407767,35.21303258145363,0.9375,0.7735849056603774,0.2439024390243902,1.0,0.1707317073170731,0.56,0.4271844660194174,2.4057971014492754,0.0726817042606516,0.087719298245614,0.1152882205513784,0.162907268170426,0.2180451127819548,10,0.4393939393939394,0.207070707070707,0.1515151515151515,0.0101010101010101,0.0,0.0101010101010101,0.0454545454545454,0.0,0.0555555555555555,0.0202020202020202,0.0,0.0252525252525252,0.0,0.005050505050505,0.0,0.0404040404040404,0.7373737373737373,0.2626262626262626,9,0.16,5,0.0625,0.6875,0.3125,0.0,7,0.4268292682926829,0.4024390243902438,0.024390243902439,0.3170731707317073,0.1097560975609756,0.1463414634146341,0.6407766990291263,0.6116504854368932,0.029126213592233,0.0,0.0776699029126213,0.0097087378640776,0.4271844660194174,0.6407766990291263,0.058252427184466,0.3786407766990291,0.1359223300970873,0.058252427184466,0.116504854368932,0.2718446601941747,0.203883495145631,0.058252427184466,0.0097087378640776,0.3414634146341463,1.0,15,0.3,1,0.02,1,0.02,2,0.04,2,0.04,7,0.14,0,0.0,1,0.02,21,0.42,50,20,0.050125313283208,4,98.75,5.5,56.48819935762395,2.6457513110645907,116,6,0.12531328320802,2.1739130434782608
id_ U64J0q,3309,N,Pärnu maakond,13.0,12.0,12.5,1.0,0.0,0.5,2.0,1.0,1.5,2.0,2.0,2.0,1.0,2.0,1.5,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,1.5,1.0,2.0,1.5,414,28,5.369565217391305,14.785714285714286,42,14.70660134960044,16.085124223602488,182,0.4396135265700483,8.944812006730427,44.18160300671584,0.0226338550877838,154.31793265465936,2.734343708098653,0.4371980676328502,0.0434782608695652,0.1618357487922705,0.0,0.108695652173913,0.0144927536231884,0.0048309178743961,0.1956521739130435,0.2125603864734299,0.2584541062801932,0.822429906542056,32.729468599033815,0.8888888888888888,0.7014925373134329,0.2222222222222222,0.6666666666666666,0.2098765432098765,0.5568181818181818,0.3738317757009345,2.392857142857143,0.0797101449275362,0.0990338164251207,0.1183574879227053,0.1400966183574879,0.1594202898550724,11,0.328042328042328,0.1693121693121693,0.2328042328042328,0.0105820105820105,0.0158730158730158,0.0264550264550264,0.1216931216931216,0.0105820105820105,0.0264550264550264,0.0582010582010582,0.0052910052910052,0.0,0.0,0.0,0.0,0.0158730158730158,0.8571428571428571,0.1375661375661375,11,0.1704545454545454,3,0.0555555555555555,0.7222222222222222,0.2777777777777778,0.0,7,0.1234567901234567,0.2469135802469135,0.1358024691358024,0.3086419753086419,0.2098765432098765,0.0987654320987654,0.616822429906542,0.5794392523364486,0.02803738317757,0.0093457943925233,0.0186915887850467,0.102803738317757,0.3644859813084112,0.616822429906542,0.0093457943925233,0.4205607476635514,0.0654205607476635,0.0841121495327102,0.0560747663551401,0.2897196261682243,0.2242990654205607,0.0093457943925233,0.0560747663551401,0.4666666666666667,0.8333333333333334,7,0.25,4,0.1428571429,0,0.0,2,0.07142857143,0,0.0,7,0.25,0,0.0,0,0.0,8,0.2857142857,28,14,0.0338164251207729,5,82.2,5.4,34.78074179772479,2.3021728866442674,94,6,0.0676328502415458,1.0
id_ DkEVZZ,5750,M,Lääne maakond,17.0,9.0,13.0,0.0,0.0,0.0,2.0,1.0,1.5,3.0,2.0,2.5,3.0,2.0,2.5,2.0,1.0,1.5,2.0,1.0,1.5,3.0,1.0,2.0,0.0,0.0,0.0,2.0,1.0,1.5,396,25,6.209595959595959,15.84,58,17.80541091248751,20.44517575757576,204,0.5126903553299492,10.176612981569544,53.46155921156013,0.018705028711242,243.40931202223769,3.095829196813284,0.5431472081218274,0.0934343434343434,0.1641414141414141,0.0,0.0909090909090909,0.0075757575757575,0.0025252525252525,0.1035353535353535,0.2828282828282828,0.255050505050505,1.108910891089109,43.05555555555556,0.7837837837837838,0.6615384615384615,0.1944444444444444,1.0,0.2926829268292683,0.5982142857142857,0.4356435643564356,2.3424657534246576,0.0883838383838383,0.1035353535353535,0.1287878787878787,0.1616161616161616,0.2272727272727272,13,0.3612565445026178,0.1727748691099476,0.1780104712041884,0.0052356020942408,0.0052356020942408,0.0104712041884816,0.06282722513089,0.0104712041884816,0.031413612565445,0.0575916230366492,0.0052356020942408,0.0471204188481675,0.0052356020942408,0.0,0.0,0.031413612565445,0.7120418848167539,0.2617801047120419,11,0.25,5,0.3243243243243243,0.8918918918918919,0.081081081081081,0.027027027027027,10,0.2439024390243902,0.073170731707317,0.073170731707317,0.4146341463414634,0.2439024390243902,0.1951219512195122,0.5841584158415841,0.5148514851485149,0.0693069306930693,0.0,0.0198019801980198,0.0,0.396039603960396,0.5841584158415841,0.0891089108910891,0.2772277227722772,0.1386138613861386,0.099009900990099,0.0693069306930693,0.3069306930693069,0.2079207920792079,0.0891089108910891,0.0099009900990099,0.3333333333333333,1.0,7,0.21875,1,0.03125,0,0.0,1,0.03125,0,0.0,2,0.0625,0,0.0,0,0.0,21,0.65625,32,12,0.0303030303030303,4,98.5,6.0,41.23509831846328,1.4142135623730951,91,3,0.0808080808080808,1.28
id_ EaGNJy,5765,N,Lääne maakond,7.0,8.0,7.5,0.0,0.0,0.0,1.0,1.0,1.0,2.0,1.0,1.5,1.0,2.0,1.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,316,27,5.829113924050633,11.703703703703704,45,14.012788202483978,16.383305203938114,148,0.4664536741214057,8.252407916585634,43.29792770711486,0.023095793562325,162.74734714502276,2.6666666666666665,0.5303514376996805,0.0664556962025316,0.1645569620253164,0.0,0.0822784810126582,0.0063291139240506,0.0,0.1392405063291139,0.310126582278481,0.2278481012658227,1.3611111111111112,42.563291139240505,0.6666666666666666,0.5576923076923077,0.2307692307692307,1.0,0.2727272727272727,0.5510204081632653,0.4444444444444444,2.136363636363636,0.0854430379746835,0.1012658227848101,0.1360759493670886,0.1740506329113924,0.2088607594936709,10,0.4049079754601227,0.2147239263803681,0.1901840490797546,0.0122699386503067,0.0,0.0122699386503067,0.0184049079754601,0.0184049079754601,0.0368098159509202,0.0122699386503067,0.0,0.0368098159509202,0.0,0.0,0.0,0.0429447852760736,0.7361963190184049,0.2515337423312883,10,0.2244897959183673,3,0.238095238095238,0.7619047619047619,0.1428571428571428,0.0,7,0.3181818181818182,0.2499999999999999,0.0909090909090909,0.2954545454545454,0.1590909090909091,0.2045454545454545,0.6388888888888888,0.4722222222222222,0.1666666666666666,0.0,0.0138888888888888,0.0,0.4444444444444444,0.625,0.0277777777777777,0.3472222222222222,0.1111111111111111,0.0555555555555555,0.0,0.25,0.2361111111111111,0.0138888888888888,0.0,0.4615384615384615,1.0,23,0.5,4,0.08695652174,0,0.0,1,0.02173913043,1,0.02173913043,5,0.1086956522,0,0.0,1,0.02173913043,11,0.2391304348,46,15,0.0474683544303797,5,62.0,5.2,15.049916943292413,0.8366600265340756,31,2,0.1455696202531645,1.7037037037037035
id_ qd3geB,3915,N,Lääne maakond,12.0,13.0,12.5,0.0,0.0,0.0,1.0,2.0,1.5,3.0,3.0,3.0,1.0,1.0,1.0,1.0,2.0,1.5,1.0,2.0,1.5,2.0,2.0,2.0,2.0,0.0,1.0,1.0,1.0,1.0,411,34,5.489051094890511,12.088235294117649,42,14.213455907419831,15.825141691713185,185,0.4469135802469136,8.993962309499153,44.7567741224183,0.0223429864999834,202.5,2.994344952558949,0.491358024691358,0.0389294403892944,0.1532846715328467,0.0,0.1119221411192214,0.0121654501216545,0.0,0.1167883211678832,0.2798053527980535,0.2871046228710462,0.9745762711864406,38.68613138686131,0.9375,0.6825396825396826,0.1956521739130435,1.0,0.2916666666666667,0.4782608695652174,0.3898305084745763,2.3375,0.0681265206812652,0.0900243309002433,0.1046228710462287,0.1435523114355231,0.1824817518248175,11,0.4022346368715084,0.1508379888268156,0.2011173184357542,0.0,0.0,0.0,0.0446927374301676,0.0391061452513966,0.0391061452513966,0.0223463687150838,0.0055865921787709,0.0391061452513966,0.0,0.0055865921787709,0.0,0.0446927374301676,0.8547486033519553,0.1396648044692737,11,0.1043478260869565,3,0.125,0.75,0.125,0.0625,8,0.2291666666666666,0.25,0.1458333333333333,0.3125,0.1041666666666666,0.1875,0.6101694915254238,0.559322033898305,0.0423728813559322,0.0084745762711864,0.0254237288135593,0.0254237288135593,0.3813559322033898,0.5677966101694916,0.0847457627118644,0.3898305084745763,0.0423728813559322,0.1101694915254237,0.0508474576271186,0.2796610169491525,0.2203389830508474,0.0423728813559322,0.0169491525423728,0.5,0.4,16,0.5,2,0.0625,2,0.0625,3,0.09375,0,0.0,2,0.0625,0,0.0,2,0.0625,5,0.15625,32,19,0.0462287104622871,5,82.2,6.8,38.880586415330725,2.16794833886788,81,5,0.0778588807785888,0.9411764705882352
id_ daep43,7350,N,Lääne maakond,22.0,16.0,19.0,1.0,0.0,0.5,3.0,2.0,2.5,2.0,1.0,1.5,3.0,3.0,3.0,2.0,2.0,2.0,3.0,2.0,2.5,3.0,2.0,2.5,3.0,3.0,3.0,2.0,1.0,1.5,415,30,6.771084337349397,13.833333333333334,62,17.429995496436575,21.82138554216868,237,0.5870646766169154,11.770610166070067,67.5104549314394,0.0148125205350127,418.9733333333334,2.906994544878029,0.6567164179104478,0.1132530120481927,0.1590361445783132,0.0,0.0843373493975903,0.016867469879518,0.0,0.053012048192771,0.3759036144578313,0.1951807228915662,1.9259259259259256,54.93975903614458,0.851063829787234,0.7424242424242424,0.2285714285714285,0.8571428571428571,0.4090909090909091,0.5705128205128205,0.4567901234567901,2.217391304347826,0.1180722891566265,0.1421686746987951,0.1710843373493976,0.236144578313253,0.2891566265060241,13,0.3466666666666667,0.1866666666666666,0.1422222222222222,0.0,0.0088888888888888,0.0088888888888888,0.0711111111111111,0.0488888888888888,0.0311111111111111,0.0488888888888888,0.0044444444444444,0.0533333333333333,0.0088888888888888,0.0044444444444444,0.0,0.0177777777777777,0.68,0.2933333333333333,12,0.3141025641025641,8,0.2553191489361702,0.9148936170212766,0.0851063829787234,0.0,7,0.2272727272727272,0.0454545454545454,0.0909090909090909,0.5909090909090909,0.1818181818181818,0.0909090909090909,0.6666666666666666,0.6172839506172839,0.0493827160493827,0.0,0.0,0.0,0.5061728395061729,0.6419753086419753,0.0864197530864197,0.3333333333333333,0.1728395061728395,0.0864197530864197,0.0617283950617283,0.2469135802469135,0.1481481481481481,0.0617283950617283,0.037037037037037,0.4571428571428571,0.7142857142857143,17,0.7391304348,1,0.04347826087,0,0.0,1,0.04347826087,1,0.04347826087,1,0.04347826087,0,0.0,1,0.04347826087,1,0.04347826087,23,2,0.0048192771084337,4,102.25,7.25,29.93743475984541,2.217355782608345,57,5,0.0554216867469879,0.7666666666666667
id_ wtkRCM,7231,N,Lääne maakond,15.0,5.0,10.0,1.0,1.0,1.0,2.0,1.0,1.5,3.0,1.0,2.0,2.0,1.0,1.5,2.0,0.0,1.0,2.0,1.0,1.5,1.0,0.0,0.5,1.0,0.0,0.5,1.0,0.0,0.5,328,26,5.990853658536586,12.615384615384617,49,15.604920121030428,17.247073170731706,198,0.6025641025641025,10.6434041209592,65.109771511869,0.0153586777649451,373.3742465753426,2.75,0.5641025641025641,0.1036585365853658,0.1463414634146341,0.0,0.0579268292682926,0.024390243902439,0.024390243902439,0.0884146341463414,0.3323170731707317,0.2195121951219512,1.5138888888888888,50.304878048780495,0.7352941176470589,0.7708333333333334,0.3684210526315789,0.625,0.4482758620689655,0.6605504587155964,0.4583333333333333,2.08641975308642,0.0548780487804878,0.0762195121951219,0.0884146341463414,0.1402439024390244,0.2073170731707317,11,0.35,0.2222222222222222,0.1277777777777777,0.0055555555555555,0.0,0.0055555555555555,0.0611111111111111,0.0111111111111111,0.0166666666666666,0.05,0.0,0.0833333333333333,0.0055555555555555,0.0,0.0,0.05,0.6333333333333333,0.3555555555555555,11,0.3577981651376147,6,0.4411764705882353,0.7352941176470589,0.2352941176470588,0.0,6,0.3448275862068966,0.1379310344827586,0.0689655172413793,0.2758620689655172,0.2413793103448276,0.2758620689655172,0.5972222222222222,0.5694444444444444,0.0277777777777777,0.0,0.0138888888888888,0.0138888888888888,0.4583333333333333,0.4861111111111111,0.2361111111111111,0.2916666666666667,0.1944444444444444,0.0416666666666666,0.0833333333333333,0.2638888888888889,0.1111111111111111,0.125,0.0277777777777777,0.4736842105263157,1.0,8,0.275862069,5,0.1724137931,0,0.0,0,0.0,2,0.06896551724,4,0.1379310345,0,0.0,2,0.06896551724,8,0.275862069,29,1,0.0030487804878048,5,65.0,5.0,27.230497608380205,2.0,57,5,0.0884146341463414,1.1153846153846154
id_ rtAtAp,3463,N,Lääne maakond,11.0,10.0,10.5,0.0,0.0,0.0,2.0,2.0,2.0,2.0,3.0,2.5,1.0,1.0,1.0,1.0,2.0,1.5,2.0,1.0,1.5,2.0,1.0,1.5,0.0,0.0,0.0,1.0,0.0,0.5,459,39,5.540305010893246,11.76923076923077,44,13.797077387417987,14.476688453159042,228,0.4878048780487805,10.359395405656244,52.03115430240128,0.0192192545679089,167.30144528561598,2.981513554710607,0.5055432372505543,0.0697167755991285,0.1372549019607843,0.0,0.0980392156862745,0.0283224400871459,0.008714596949891,0.1525054466230936,0.2788671023965142,0.2265795206971677,1.2307692307692308,43.02832244008715,0.9375,0.6666666666666666,0.2,0.6923076923076923,0.1857142857142857,0.6171875,0.4134615384615384,2.160377358490566,0.074074074074074,0.0849673202614379,0.0980392156862745,0.1633986928104575,0.2483660130718954,10,0.4273504273504273,0.1794871794871795,0.1794871794871795,0.0,0.0,0.0,0.0598290598290598,0.0256410256410256,0.0256410256410256,0.0341880341880341,0.0042735042735042,0.0128205128205128,0.0,0.0,0.0,0.0427350427350427,0.6623931623931624,0.329059829059829,9,0.2734375,7,0.375,0.75,0.21875,0.03125,7,0.4285714285714285,0.2428571428571428,0.0142857142857142,0.3,0.2428571428571428,0.2,0.7211538461538461,0.6826923076923077,0.0384615384615384,0.0,0.0576923076923076,0.0,0.5288461538461539,0.6730769230769231,0.0576923076923076,0.3557692307692308,0.2307692307692307,0.0673076923076923,0.0384615384615384,0.2019230769230769,0.1923076923076923,0.0096153846153846,0.0,0.2444444444444444,0.6923076923076923,9,0.2571428571,4,0.1142857143,5,0.1428571429,5,0.1428571429,4,0.1142857143,3,0.08571428571,0,0.0,2,0.05714285714,3,0.08571428571,35,5,0.0108932461873638,5,91.0,7.6,46.47042069962354,4.03732584763727,107,9,0.0762527233115468,0.8974358974358975
